"NPL pack ID";"Nordic"
"20141216100079";"175821"
"20141216100086";"037406"
"20141216100093";"047846"
"20141216100109";"574584"
"20141216100253";"112543"
"20141217100573";"105805"
"20141217100597";"378197"
"20141218100015";"556377"
"20141218100022";"583321"
"20141229100189";"107390"
"20141229100318";"166277"
"20141229100509";"567332"
"20141229100653";"053304"
"20150101100018";"108465"
"20150101100056";"054602"
"20150101100100";"174141"
"20150106100013";"068101"
"20150106100020";"425468"
"20150106100037";"431300"
"20150107100043";"490491"
"20150108100035";"475456"
"20150108100073";"415676"
"20150108100080";"398655"
"20150108100158";"073828"
"20150108100189";"062486"
"20150108100219";"060888"
"20150108100271";"378710"
"20150108100318";"409885"
"20150109100041";"136970"
"20150109100058";"405326"
"20150109100133";"419735"
"20150112100021";"492501"
"20150115100011";"519792"
"20150115100066";"452047"
"20150115100080";"579463"
"20150115100103";"176191"
"20150115100134";"544868"
"20150115100158";"561758"
"20150115100189";"155847"
"20150115100349";"033703"
"20150115100356";"036440"
"20150119100048";"183546"
"20150119100093";"150036"
"20150127100054";"127163"
"20150127100061";"127174"
"20150128100374";"062175"
"20150128100398";"414327"
"20150128100404";"495865"
"20150128100435";"095241"
"20150128100442";"552129"
"20150130100065";"072003"
"20150131100064";"061388"
"20150203100657";"596657"
"20150203100664";"548478"
"20150203100671";"476537"
"20150203100749";"553478"
"20150203100763";"153545"
"20150203100770";"173386"
"20150203100794";"508257"
"20150203100800";"128703"
"20150203100862";"035066"
"20150203100923";"126856"
"20150203100930";"407455"
"20150203100978";"159783"
"20150203101067";"198794"
"20150203101081";"379706"
"20150203101289";"091854"
"20150203101357";"513680"
"20150203101395";"147950"
"20150205100150";"414316"
"20150205100235";"152448"
"20150209100019";"185521"
"20150209100286";"539249"
"20150209100293";"540509"
"20150210100046";"588441"
"20150210100053";"546526"
"20150212100020";"371421"
"20150212100037";"110258"
"20150212100129";"057113"
"20150212100150";"168790"
"20150212100167";"400699"
"20150212100181";"497005"
"20150212100204";"563298"
"20150212100211";"064797"
"20150212100242";"150064"
"20150213100050";"025904"
"20150213100067";"553071"
"20150213100074";"193319"
"20150213100081";"505234"
"20150213100098";"446909"
"20150213100104";"137605"
"20150213100111";"594341"
"20150213100197";"420080"
"20150217100063";"480001"
"20150217100070";"197499"
"20150217100087";"412998"
"20150220100128";"495825"
"20150223100019";"144236"
"20150223100026";"405369"
"20150223100033";"082939"
"20150223100040";"037995"
"20150223100057";"192452"
"20150223100064";"407181"
"20150223100071";"520187"
"20150224100254";"090054"
"20150224100285";"171571"
"20150224100353";"026679"
"20150224100421";"570269"
"20150224100438";"107848"
"20150224100506";"461240"
"20150224100568";"556361"
"20150224100599";"103105"
"20150224100636";"113116"
"20150224100643";"152478"
"20150224100681";"065754"
"20150224100704";"407891"
"20150225100024";"500820"
"20150225100093";"549654"
"20150225100109";"190036"
"20150226100115";"581304"
"20150226100153";"463177"
"20150226100184";"480001"
"20150226100221";"180043"
"20150226100238";"442297"
"20150226100245";"565203"
"20150227101470";"151456"
"20150227101494";"570868"
"20150302100046";"468204"
"20150302100053";"436921"
"20150305100074";"037836"
"20150305100081";"552278"
"20150305100098";"037836"
"20150306100639";"188988"
"20150306100707";"579043"
"20150310100106";"026999"
"20150310100151";"372683"
"20150310100533";"142615"
"20150310100656";"464226"
"20150310100878";"447596"
"20150310100939";"031847"
"20150313100042";"522515"
"20150317100024";"396800"
"20150317100031";"460315"
"20150317100048";"598384"
"20150323100087";"489969"
"20150323100094";"597476"
"20150323100100";"499390"
"20150323100117";"463889"
"20150326100084";"400169"
"20150330100056";"594561"
"20150331100796";"392772"
"20150331100802";"104688"
"20150331100833";"564150"
"20150404100012";"552053"
"20150404100029";"496817"
"20150404100036";"058327"
"20150407100019";"402277"
"20150408100049";"068611"
"20150408100148";"139801"
"20150409100048";"119720"
"20150409100055";"525682"
"20150410100082";"125073"
"20150410100105";"040219"
"20150410100129";"496212"
"20150414100187";"071029"
"20150414100200";"500402"
"20150414100224";"089692"
"20150414100279";"063514"
"20150414100361";"142914"
"20150414100378";"579864"
"20150414100484";"037471"
"20150415100025";"036898"
"20150415100070";"144719"
"20150416100178";"580684"
"20150416100208";"421452"
"20150416100239";"541289"
"20150416100253";"528774"
"20150416100352";"100336"
"20150420100249";"105854"
"20150420100256";"535596"
"20150420100263";"070370"
"20150421100101";"387906"
"20150421100118";"462498"
"20150421100149";"184860"
"20150421100231";"376077"
"20150421100248";"516345"
"20150421100293";"071685"
"20150422100469";"102629"
"20150422100483";"562416"
"20150422100544";"064518"
"20150422100681";"450335"
"20150422100698";"400079"
"20150422100704";"450335"
"20150422100711";"400079"
"20150423100260";"172625"
"20150424100184";"081791"
"20150424100245";"191391"
"20150424100252";"510037"
"20150427100020";"372665"
"20150427100037";"143425"
"20150427100044";"371758"
"20150427100051";"144294"
"20150427100068";"476199"
"20150427100075";"486234"
"20150427100082";"074007"
"20150427100099";"493348"
"20150427100105";"375317"
"20150427100112";"468775"
"20150427100129";"082840"
"20150428100555";"571917"
"20150428100579";"394517"
"20150428100586";"519901"
"20150428100623";"568885"
"20150428100630";"474826"
"20150428100654";"399539"
"20150428100715";"397571"
"20150428100739";"139810"
"20150428100753";"510145"
"20150428100876";"118916"
"20150428100890";"191539"
"20150428100937";"133515"
"20150429100080";"067240"
"20150429100165";"456337"
"20150504100011";"039041"
"20150505100119";"540709"
"20150505100140";"487650"
"20150505100300";"485373"
"20150506100736";"164431"
"20150506100774";"394821"
"20150507100155";"414911"
"20150507100162";"543220"
"20150508100079";"414911"
"20150508100086";"543220"
"20150508100093";"414911"
"20150508100109";"543220"
"20150511100127";"559735"
"20150511100318";"079653"
"20150511100486";"100609"
"20150511100554";"447665"
"20150512100560";"556933"
"20150512100577";"079253"
"20150512100584";"120752"
"20150520101559";"594901"
"20150520101573";"520689"
"20150520101665";"136058"
"20150520101696";"139223"
"20150521100032";"055982"
"20150521100063";"435630"
"20150522100239";"482982"
"20150522100253";"506102"
"20150522100260";"045890"
"20150522100277";"444656"
"20150522100284";"029236"
"20150522100291";"493697"
"20150522100314";"157968"
"20150526100129";"114032"
"20150527100166";"394720"
"20150527100241";"433208"
"20150527100289";"577446"
"20150527100388";"548581"
"20150527100449";"541058"
"20150527100609";"067271"
"20150527100685";"116091"
"20150527100821";"479591"
"20150527100852";"176707"
"20150528100165";"087539"
"20150529100058";"397219"
"20150529100072";"483209"
"20150529100089";"116565"
"20150529100102";"195406"
"20150529100164";"127700"
"20150529100171";"380984"
"20150529100188";"408059"
"20150529100201";"117957"
"20150529100263";"517810"
"20150529100317";"088940"
"20150601100341";"551835"
"20150601100358";"165930"
"20150603100059";"544418"
"20150603100066";"040357"
"20150603100288";"183837"
"20150603100295";"154151"
"20150604100072";"530007"
"20150604100218";"052277"
"20150604100294";"386749"
"20150604100430";"403607"
"20150604100614";"502040"
"20150608100016";"518224"
"20150608100047";"032092"
"20150610100028";"059611"
"20150610100035";"474441"
"20150610100141";"428750"
"20150610100172";"102339"
"20150610100332";"476908"
"20150610100387";"416449"
"20150611100133";"070927"
"20150612100101";"382112"
"20150612100118";"079148"
"20150615100023";"431854"
"20150615100047";"481269"
"20150615101037";"137370"
"20150615101112";"160844"
"20150616100244";"475076"
"20150616100251";"161934"
"20150616100329";"169406"
"20150616100336";"100690"
"20150618100280";"057872"
"20150618100303";"482681"
"20150618100402";"477320"
"20150618100426";"428675"
"20150619100043";"416836"
"20150622100016";"059611"
"20150622100023";"474441"
"20150623100176";"183803"
"20150623100220";"484777"
"20150623100336";"584173"
"20150623100503";"051261"
"20150623100541";"531341"
"20150623100589";"398756"
"20150624100052";"149720"
"20150624100083";"095495"
"20150625100150";"591623"
"20150625100181";"189313"
"20150625100334";"110820"
"20150625100358";"036577"
"20150626100012";"109281"
"20150626100029";"451378"
"20150629100033";"429584"
"20150629100088";"493173"
"20150629100125";"107643"
"20150629100200";"586797"
"20150629100231";"457112"
"20150629100293";"182569"
"20150629100323";"439766"
"20150702100288";"443148"
"20150702100301";"468375"
"20150706100260";"404648"
"20150707100160";"164591"
"20150707100191";"531833"
"20150707100245";"040747"
"20150707100290";"115286"
"20150712100032";"095982"
"20150716100069";"598520"
"20150721100085";"461785"
"20150721100146";"050285"
"20150727100034";"554321"
"20150727100041";"573536"
"20150727100065";"509967"
"20150727100102";"500135"
"20150727100119";"548476"
"20150727100133";"120920"
"20150727100195";"406282"
"20150727100263";"160894"
"20150727100317";"517683"
"20150727100386";"477697"
"20150727100454";"121281"
"20150727100492";"397823"
"20150727100560";"458625"
"20150727100591";"403866"
"20150727100607";"535573"
"20150727100645";"538219"
"20150727100669";"067894"
"20150727100690";"370123"
"20150727100720";"514077"
"20150727100751";"520479"
"20150727100775";"132032"
"20150731100013";"056820"
"20150804100032";"094653"
"20150806100030";"101278"
"20150806100092";"372448"
"20150807100862";"547337"
"20150811100018";"189744"
"20150811100025";"465439"
"20150812100079";"372012"
"20150812100086";"015557"
"20150812100093";"015557"
"20150812100109";"372012"
"20150812100116";"372012"
"20150812100123";"015557"
"20150812100130";"190829"
"20150812100147";"190829"
"20150813100092";"379762"
"20150813100108";"144688"
"20150813100184";
"20150813100238";
"20150813100252";"560704"
"20150817100012";"055080"
"20150817100029";"492639"
"20150817100081";"486141"
"20150818100059";"070313"
"20150818100110";"555575"
"20150820100719";"594498"
"20150821100817";"497159"
"20150821100831";"527155"
"20150825100073";"486141"
"20150825100455";"045974"
"20150826100034";"422382"
"20150826100096";"532490"
"20150826100140";"423215"
"20150826100201";"512409"
"20150826100218";"143274"
"20150826100348";"388500"
"20150826100430";"555916"
"20150826100508";"555132"
"20150827100057";"541719"
"20150828100032";"509353"
"20150902100286";"435972"
"20150902100347";"442461"
"20150904100086";"015557"
"20150907100021";"503024"
"20150907100038";"038011"
"20150908100044";"179803"
"20150910100131";"530181"
"20150911100109";"424581"
"20150911100123";"522801"
"20150914100083";"530205"
"20150916100111";"516348"
"20150916100203";"585747"
"20150916100210";"548398"
"20150916100265";"486200"
"20150916100623";"059753"
"20150917100035";"458353"
"20150921100205";"574437"
"20150923100067";"386265"
"20150930100050";"065395"
"20150930100074";"065395"
"20151001100092";"569678"
"20151001100153";"124777"
"20151005100098";"376099"
"20151005100104";"461428"
"20151005100210";"432607"
"20151005100234";"421658"
"20151008100019";"433643"
"20151012100036";"555881"
"20151012100067";"127816"
"20151012100074";"515827"
"20151012100098";"587065"
"20151012100104";"071062"
"20151012100111";"068035"
"20151012100142";"183059"
"20151012100173";"397508"
"20151013100028";"469039"
"20151013100035";"027415"
"20151013100059";"585675"
"20151013100066";"027415"
"20151013100073";"469039"
"20151014100102";"380549"
"20151014100119";"520091"
"20151014100164";"463744"
"20151015100217";"597639"
"20151015100514";"134609"
"20151015100538";"506807"
"20151015100651";"136902"
"20151015100743";"157780"
"20151015100774";"379058"
"20151015100835";"124140"
"20151015100866";"086292"
"20151015100897";"592883"
"20151015100996";"185697"
"20151016100032";"182722"
"20151016100087";"373284"
"20151016100117";"490256"
"20151016100230";"565480"
"20151019100046";"542780"
"20151020100073";"164114"
"20151021100096";"477973"
"20151021100157";"447422"
"20151022100132";"134550"
"20151022100200";"151780"
"20151025100016";"578341"
"20151026100015";"153907"
"20151026100220";"463172"
"20151027100021";"570065"
"20151028100075";"424143"
"20151028100082";"475700"
"20151028100105";"027091"
"20151028100112";"595846"
"20151102100113";"570005"
"20151102100137";"478210"
"20151103100051";"505183"
"20151103100068";"056163"
"20151103100082";"087203"
"20151103100105";"051865"
"20151104100470";"412052"
"20151104100715";"177409"
"20151104100739";"429742"
"20151109100116";"500935"
"20151109100123";"410592"
"20151110100051";"135820"
"20151110100099";"531572"
"20151110100136";"117865"
"20151110100181";"074602"
"20151110100235";"124599"
"20151110100259";"160300"
"20151111100043";"421556"
"20151111100104";"392873"
"20151112100196";"414050"
"20151117100054";"533376"
"20151117100078";"185916"
"20151118100015";"528770"
"20151118100480";"596640"
"20151118100541";"460344"
"20151118100602";"448424"
"20151118100619";"053141"
"20151120100140";"085572"
"20151120100171";"519225"
"20151120100188";"493870"
"20151127100082";"381499"
"20151127100143";"564321"
"20151127100228";"402472"
"20151127100280";"517027"
"20151127100297";"503660"
"20151130100017";"138687"
"20151130100031";"137881"
"20151130100055";"489085"
"20151130100062";"481506"
"20151130100086";"421729"
"20151130100093";"083875"
"20151130100116";"467189"
"20151130100123";"533048"
"20151130100284";"381983"
"20151203100302";"166499"
"20151204100028";"412526"
"20151207100049";"574176"
"20151210100029";"194768"
"20151210100067";"191251"
"20151210100098";"132635"
"20151210100203";"564356"
"20151210100227";"107215"
"20151211100028";"044143"
"20151211100035";"497713"
"20151214100018";"040821"
"20151214100025";"179368"
"20151214100032";"544439"
"20151214100049";"459438"
"20151214100063";"484604"
"20151215100024";"484427"
"20151215100031";"036422"
"20151217100121";"071435"
"20151217100138";"449927"
"20151217100152";"394975"
"20151217100176";"176379"
"20151217100190";"095892"
"20151217100237";"437114"
"20151217100299";"513008"
"20151217100336";"371050"
"20151217100367";"138267"
"20151217100411";"467151"
"20151217100459";"491504"
"20151217100572";"433829"
"20151217100633";"113666"
"20151217101012";"372354"
"20151217101050";"182227"
"20151218100069";"561538"
"20151221100056";"392024"
"20151221100117";"501374"
"20151221100155";"168329"
"20151221100186";"101845"
"20151222100284";"150683"
"20151222100307";"164027"
"20151228100011";"531824"
"20151228100042";"196339"
"20151228100059";"588777"
"20151228100103";"423165"
"20151229100034";"439108"
"20151229100041";"506713"
"20151229100058";"404300"
"20151229100065";"520936"
"20151229100072";"416072"
"20151229100089";"577190"
"20151229100096";"140284"
"20151229100126";"576846"
"20160106100036";"397084"
"20160106100043";"425802"
"20160107100028";"450335"
"20160107100035";"400079"
"20160107100073";"184527"
"20160107100080";"542889"
"20160108100065";"545405"
"20160108100881";"500420"
"20160108100942";"160503"
"20160111100021";"450335"
"20160111100038";"400079"
"20160113100135";"177594"
"20160113100142";"427102"
"20160113100234";"515703"
"20160113100241";"405057"
"20160113100258";"598269"
"20160113100265";"539794"
"20160113100647";"159444"
"20160113100661";"506028"
"20160114100028";"018434"
"20160115100195";"536366"
"20160115100218";"064910"
"20160115100225";"473746"
"20160115100256";"122827"
"20160118100147";"180665"
"20160118100178";"597044"
"20160118100192";"411189"
"20160119100771";"413090"
"20160122100201";"504850"
"20160122100218";"487386"
"20160122100294";"483556"
"20160122100331";"416023"
"20160122100348";"373483"
"20160125100307";"033429"
"20160125100314";"086275"
"20160126100092";"545663"
"20160126100153";"163453"
"20160126100177";"379173"
"20160126100184";"490174"
"20160126100191";"423217"
"20160126100283";"506756"
"20160126100306";"593527"
"20160126100382";"443922"
"20160126100429";"452697"
"20160126100467";"512918"
"20160126100474";"160047"
"20160126100481";"456773"
"20160127100299";"029095"
"20160127100350";"478960"
"20160127100411";"546593"
"20160127100497";"191334"
"20160127100558";"588937"
"20160127100589";"558375"
"20160127100633";"426547"
"20160127100640";"172576"
"20160129100129";"398934"
"20160129100297";"534813"
"20160201100146";"457575"
"20160201100153";"387913"
"20160202100091";"193745"
"20160202100138";"441608"
"20160202100244";"131515"
"20160203100014";"535214"
"20160203100045";"571617"
"20160203100076";"142578"
"20160203100090";"504091"
"20160204100334";"535214"
"20160205100029";"091039"
"20160208100040";"469363"
"20160208100064";"091550"
"20160210100267";"488598"
"20160210100274";"107949"
"20160210100328";"077046"
"20160210100335";"508998"
"20160210100342";"029419"
"20160210100366";"131537"
"20160210100779";"511087"
"20160211100075";"113219"
"20160213100462";"465834"
"20160213100486";"194617"
"20160213100615";"540072"
"20160213100639";"525905"
"20160213100868";"446678"
"20160216100063";"053527"
"20160216100100";"049204"
"20160216100124";"514569"
"20160216100155";"060488"
"20160216100179";"429083"
"20160216100209";"456507"
"20160216100278";"595237"
"20160218100061";"593181"
"20160218100245";"156722"
"20160219100107";"400419"
"20160219100329";"096686"
"20160219100466";"487179"
"20160219100701";"473377"
"20160220100097";"386294"
"20160223100056";"139830"
"20160224100079";"425857"
"20160224100147";"118789"
"20160224100161";"165521"
"20160225100030";"107740"
"20160225100054";"155924"
"20160225100061";"594793"
"20160225100078";"417706"
"20160301100145";"418321"
"20160301100220";"176078"
"20160301100237";"099567"
"20160301100329";"530051"
"20160301100367";"056409"
"20160301100381";"534551"
"20160302100311";"576832"
"20160302100359";"134721"
"20160302100380";"402058"
"20160302100427";"106368"
"20160302100519";"158860"
"20160302100564";"198361"
"20160302100595";"485593"
"20160302100601";"521654"
"20160303100112";"592963"
"20160303100389";"554382"
"20160304100029";"152422"
"20160304100050";"444643"
"20160307100057";"152422"
"20160308100087";"520681"
"20160308100094";"520681"
"20160308101008";"167366"
"20160308101015";"484593"
"20160308101022";"144172"
"20160308101053";"594709"
"20160308101060";"414392"
"20160308101077";"501382"
"20160308101176";"165280"
"20160308101183";"485244"
"20160308101206";"059304"
"20160314100118";"113445"
"20160314100156";"575899"
"20160315100025";"091403"
"20160321100095";"069199"
"20160322100155";"091457"
"20160323100130";"455223"
"20160329100240";"483157"
"20160329100257";"140225"
"20160330100086";"183455"
"20160330100130";"148480"
"20160330100147";"523937"
"20160401100021";"089677"
"20160401100090";"473894"
"20160401100113";"153135"
"20160401100137";"186281"
"20160405100089";"085025"
"20160406100033";"030349"
"20160406100057";"597296"
"20160406100132";"093943"
"20160406100156";"440828"
"20160406100200";"079037"
"20160407100254";"180632"
"20160407100261";"545320"
"20160411100264";"518028"
"20160412100126";"428929"
"20160412100225";"590256"
"20160412100324";"063729"
"20160412100416";"582584"
"20160412100515";"122828"
"20160412100614";"396653"
"20160412100713";"499076"
"20160413100057";"505239"
"20160413100149";"507822"
"20160413100248";"540859"
"20160413100347";"450216"
"20160413100446";"146751"
"20160413100545";"462130"
"20160413100644";"575356"
"20160413100699";"179790"
"20160413100798";"531341"
"20160413101160";"417125"
"20160414100063";"417007"
"20160414100070";"513685"
"20160414100087";"087578"
"20160414100117";"110275"
"20160414100124";"178708"
"20160414100131";"133904"
"20160414100254";"528890"
"20160414100537";"159815"
"20160422100147";"579587"
"20160422100154";"428021"
"20160425100090";"067512"
"20160426100136";"068245"
"20160429100089";"063519"
"20160502100098";"529823"
"20160502100166";"475648"
"20160502100289";"411282"
"20160502100357";"539888"
"20160502100470";"526820"
"20160502100548";"494465"
"20160502100739";"414427"
"20160502100883";"413865"
"20160509100015";"477819"
"20160509100022";"188180"
"20160509100664";"462488"
"20160510100196";"072938"
"20160510100295";"454184"
"20160511100102";"508400"
"20160512100019";"545059"
"20160512100026";"442935"
"20160516100022";"181080"
"20160520100162";"089426"
"20160524100359";"511308"
"20160525100235";"547086"
"20160526100043";"433639"
"20160527100066";"036411"
"20160530100022";"100550"
"20160530100039";"389739"
"20160530100046";"533522"
"20160531100083";"479216"
"20160601100159";"460502"
"20160601100302";"496676"
"20160601100371";"577811"
"20160601100456";"428251"
"20160601100524";"168301"
"20160601100661";"382609"
"20160608100084";"376658"
"20160608100091";"584123"
"20160610100010";"596560"
"20160610100072";"187289"
"20160613100024";"106961"
"20160613100031";"194303"
"20160613100130";"534748"
"20160613100147";"517671"
"20160614100108";"139775"
"20160614100115";"522582"
"20160615100145";"523446"
"20160615100152";"073057"
"20160616100021";"547859"
"20160616100069";"385292"
"20160616100083";"562791"
"20160616100137";"548318"
"20160616100144";"168045"
"20160617100020";"520105"
"20160617100051";"541212"
"20160621100085";"170629"
"20160621100092";"150182"
"20160621100108";"082190"
"20160621100139";"497202"
"20160623100076";"598742"
"20160627100041";"082212"
"20160627100058";"074459"
"20160627100065";"563686"
"20160705100055";"515694"
"20160705100093";"434244"
"20160706100511";"452463"
"20160707100022";"166685"
"20160719100041";"581774"
"20160719100058";"413307"
"20160719100065";"374489"
"20160719100072";"138399"
"20160719100089";"183223"
"20160719100096";"374435"
"20160726100058";"595064"
"20160805100238";"195326"
"20160805100344";"465489"
"20160808100174";"550811"
"20160808100280";"587106"
"20160809100197";"407803"
"20160809100265";"548522"
"20160811100017";"178159"
"20160811100024";"500049"
"20160811100031";"178159"
"20160811100048";"500049"
"20160811100062";"451891"
"20160811100109";"577226"
"20160811100178";"157386"
"20160811100246";"589863"
"20160811100284";"519544"
"20160811100314";"554391"
"20160811100345";"557897"
"20160811100413";"112930"
"20160811100437";"154547"
"20160811100475";"506056"
"20160811100505";"498222"
"20160811100536";"404709"
"20160811100604";"456539"
"20160811100628";"037398"
"20160811100703";"405143"
"20160811100741";"544752"
"20160812100276";"030089"
"20160812100290";"562492"
"20160812100313";"192017"
"20160812100450";"488842"
"20160812100528";"396647"
"20160815100105";"564624"
"20160815100242";"402728"
"20160815100297";"084435"
"20160815100440";"516035"
"20160815100488";"053997"
"20160815100631";"451738"
"20160816100050";"178159"
"20160816100067";"500049"
"20160816100081";"406044"
"20160816100098";"564378"
"20160816100104";"110921"
"20160816100111";"107035"
"20160816100142";"424882"
"20160824100073";"569075"
"20160825100577";"375861"
"20160825100607";"522696"
"20160825100638";"416462"
"20160825100652";"513822"
"20160826100040";"021952"
"20160826100057";"021784"
"20160829100115";"419461"
"20160830100296";"034278"
"20160830100319";"032803"
"20160831100202";"105943"
"20160831100226";"525142"
"20160901100194";"045867"
"20160901100217";"513417"
"20160902100049";"187308"
"20160902100056";"121538"
"20160902100094";"095408"
"20160908100043";"540660"
"20160908100098";"549042"
"20160909100028";"077686"
"20160909100035";"057536"
"20160909100134";"026324"
"20160913100021";"426735"
"20160913100045";"491025"
"20160920100205";"529414"
"20160923100059";"169622"
"20160923100066";"575293"
"20160923100073";"448644"
"20160923100080";"189046"
"20160923100097";"153322"
"20160923100103";"065772"
"20160923100110";"372242"
"20160923100127";"520249"
"20160923100134";"057537"
"20160923100141";"086004"
"20160923100158";"489601"
"20160926100018";"535852"
"20160926100025";"535852"
"20160926100032";"113218"
"20160926100049";"450362"
"20160926100056";"535852"
"20160926100063";"535852"
"20160926100070";"113218"
"20160926100087";"450362"
"20160926100155";"424232"
"20160926100308";"092582"
"20160926100438";"113218"
"20160926100445";"450362"
"20160926100452";"113218"
"20160926100469";"450362"
"20160927100154";"419244"
"20160928100061";"546488"
"20160928100078";"567203"
"20160928100085";"193567"
"20160928100092";"055354"
"20160928100153";"584665"
"20160928100160";"576160"
"20160928100177";"144856"
"20160928100184";"114796"
"20160928100191";"081515"
"20160928100207";"061944"
"20160929100046";"561409"
"20160929100053";"561409"
"20160929100084";"544170"
"20160929100114";"127195"
"20160930100066";"370190"
"20160930100073";"046885"
"20161003100013";"567968"
"20161003100020";"567968"
"20161012100059";"500228"
"20161017100764";"062857"
"20161019100045";"014684"
"20161021100125";"505239"
"20161025100022";"117795"
"20161025100039";"025990"
"20161025100046";"540059"
"20161027100167";"598202"
"20161027100211";"132493"
"20161027100341";"073076"
"20161027100389";"556089"
"20161027100518";"028528"
"20161027100556";"120708"
"20161027100655";"569849"
"20161028100159";"414824"
"20161028100173";"546398"
"20161102100938";"151943"
"20161108100055";"537927"
"20161108100062";"395791"
"20161110100043";"185961"
"20161115100079";"489418"
"20161117100015";"002419"
"20161117100343";"378870"
"20161117100350";"530441"
"20161122100109";"569385"
"20161122100444";"107872"
"20161123100023";"552619"
"20161123100030";"072799"
"20161123100047";"069515"
"20161123100054";"464563"
"20161123100061";"113342"
"20161123100085";"408923"
"20161125100045";"468618"
"20161125100083";"115815"
"20161125100090";"104587"
"20161125100168";"532114"
"20161125100236";"161763"
"20161125100274";"573450"
"20161125100304";"029268"
"20161125100373";"511242"
"20161125100410";"449521"
"20161129100119";"586939"
"20161129100232";"194898"
"20161129100249";"592305"
"20161130100016";"037311"
"20161130100023";"071156"
"20161130100030";"472016"
"20161130100238";"428820"
"20161130100245";"408318"
"20161130100429";"019022"
"20161201100181";"019022"
"20161202100050";"590567"
"20161206100049";"589250"
"20161206100056";"038550"
"20161206100094";"553650"
"20161207100048";"075204"
"20161209100022";"116577"
"20161212100071";"189442"
"20161213100018";"090131"
"20161213100070";"565642"
"20161213100087";"460249"
"20161215100108";"493104"
"20161216100404";"093472"
"20161216100411";"522812"
"20161219100036";"180112"
"20161219100074";"467005"
"20161219100098";"144988"
"20161219100128";"405690"
"20161219100142";"085300"
"20161222100023";"571610"
"20161222100054";"426372"
"20170102100268";"536385"
"20170102100329";"121695"
"20170102100527";"493896"
"20170102100589";"121494"
"20170102100770";"138567"
"20170102100787";"421434"
"20170102100848";"176711"
"20170102101104";"457517"
"20170102101166";"479127"
"20170103100212";"379140"
"20170103100304";"489512"
"20170104100075";"421441"
"20170104100099";"074053"
"20170104100167";"070955"
"20170104100228";"375268"
"20170104100303";"475647"
"20170104100327";"031631"
"20170104100426";"437672"
"20170104100501";"476610"
"20170104100525";"435004"
"20170105100074";"175091"
"20170105100159";"447012"
"20170109100018";"002419"
"20170111100075";"137806"
"20170111100150";"502360"
"20170111100181";"502360"
"20170111100228";"502360"
"20170111100242";"037535"
"20170111100259";"434004"
"20170112100142";"068798"
"20170113100097";"197151"
"20170116100025";"484919"
"20170117100116";"423635"
"20170118100016";"035849"
"20170118100023";"167914"
"20170118100030";"150322"
"20170118100047";"506571"
"20170118100078";"475932"
"20170118100092";"415247"
"20170118100122";"499435"
"20170118100146";"451515"
"20170118100184";"553132"
"20170118100207";"404978"
"20170118100238";"428262"
"20170120100325";"446639"
"20170120100479";"418714"
"20170125100016";"521143"
"20170127100045";"549201"
"20170127100052";"536372"
"20170130100025";"176184"
"20170130100056";"422651"
"20170203100044";"424980"
"20170206100102";"382483"
"20170206100126";"378152"
"20170208100018";"179342"
"20170208100636";"470669"
"20170208100643";"561934"
"20170209100017";"086241"
"20170209100055";"100550"
"20170209100109";"100550"
"20170210100013";"117729"
"20170210100020";"453125"
"20170210100037";"054026"
"20170210100129";"054026"
"20170213100232";"448762"
"20170213100324";"505975"
"20170213100379";"150812"
"20170213100423";"534228"
"20170213100461";"545522"
"20170213100553";"500822"
"20170213100591";"050874"
"20170213100614";"432606"
"20170213100973";"070313"
"20170214100132";"530088"
"20170214100286";"453239"
"20170214100293";"381243"
"20170214100439";"599871"
"20170214100446";"545016"
"20170214100569";"435948"
"20170214100576";"042825"
"20170214100699";"182328"
"20170214100705";"138902"
"20170214100729";"584904"
"20170214100736";"452734"
"20170214100750";"429939"
"20170215100209";"103728"
"20170215100438";"427255"
"20170215100483";"060444"
"20170215100490";"504325"
"20170215100568";"450195"
"20170215100575";"454802"
"20170215100582";"394263"
"20170215100599";"377544"
"20170216100260";"500088"
"20170216100734";"498715"
"20170217100184";"083586"
"20170221100019";"584904"
"20170221100026";"452734"
"20170221100040";"429939"
"20170223100079";"112206"
"20170223100086";"112206"
"20170223100093";"112206"
"20170224100016";"479017"
"20170224100023";"549875"
"20170224100030";"135155"
"20170224100047";"426086"
"20170224100085";"488557"
"20170224100108";"529085"
"20170227100051";"047962"
"20170227100150";"545639"
"20170227100228";"583888"
"20170227100303";"598471"
"20170228100012";"415964"
"20170302100334";"198601"
"20170302100464";"493504"
"20170303100098";"575369"
"20170309100283";"080431"
"20170309100306";"526496"
"20170309100337";"076502"
"20170313100033";"022527"
"20170314100032";"076502"
"20170314100056";"140530"
"20170315100017";"148227"
"20170315100024";"074710"
"20170315100246";"579626"
"20170315100499";"045191"
"20170315100529";"102935"
"20170316100078";"491915"
"20170316100085";"595578"
"20170316100481";"011454"
"20170320100064";"503150"
"20170321100148";"194759"
"20170327100012";"581569"
"20170328100110";"046829"
"20170403100011";"006497"
"20170406100025";"445029"
"20170412100026";"150498"
"20170412100057";"576253"
"20170412100125";"160947"
"20170412100156";"064753"
"20170412100187";"075033"
"20170413100032";"512692"
"20170413100049";"512692"
"20170413100056";"043641"
"20170415100047";"099100"
"20170415100078";"044532"
"20170415100214";"514029"
"20170416100015";"027065"
"20170416100039";"115753"
"20170416100053";"432060"
"20170416100091";"473142"
